game_id,season,week,season_type,team,team_id,conference,home_away,opponent,opponent_conference,opponent_classification,conference_game,neutral_site,points_for,points_allowed,has_team_stats,sacks,def_interceptions,int_return_yards,int_tds,fumbles_recovered,defensive_tds,kick_return_tds,punt_return_tds,tackles_for_loss,passes_deflected,qb_hurries,safeties,has_opponent_stats,opp_fumbles_lost,opp_ints_thrown
401628489,2024,4,regular,Michigan,130,Big Ten,home,USC,Big Ten,fbs,True,False,27,24,True,4,1,42,1,1,1,0,0,8,8,10,0,True,1,1
401628490,2024,4,regular,Michigan State,127,Big Ten,away,Boston College,ACC,fbs,False,False,19,23,True,4,0,0,0,1,0,0,0,5,2,2,0,True,1,0
401628487,2024,4,regular,Minnesota,135,Big Ten,home,Iowa,Big Ten,fbs,True,False,14,31,True,1,0,0,0,0,0,0,0,3,3,3,0,True,0,0
401628367,2024,4,regular,Mississippi State,344,SEC,home,Florida,SEC,fbs,True,False,28,45,True,0,0,0,0,1,0,0,0,2,1,0,0,True,1,0
401628368,2024,4,regular,Missouri,142,SEC,home,Vanderbilt,SEC,fbs,True,False,30,27,True,1,0,0,0,0,0,0,0,6,6,4,0,True,0,0
401628485,2024,4,regular,Nebraska,158,Big Ten,home,Illinois,Big Ten,fbs,True,False,24,31,True,2,0,0,0,2,0,0,0,2,1,2,0,True,2,0
401628491,2024,4,regular,Northwestern,77,Big Ten,away,Washington,Big Ten,fbs,True,False,5,24,True,3,0,0,0,1,0,0,0,4,3,0,1,True,1,0
401628492,2024,4,regular,Ohio State,194,Big Ten,home,Marshall,Sun Belt,fbs,False,False,49,14,True,1,0,0,0,0,0,0,0,7,3,0,0,True,0,0
401628369,2024,4,regular,Oklahoma,201,SEC,home,Tennessee,SEC,fbs,True,False,15,25,True,3,0,0,0,2,0,0,0,9,2,1,0,True,2,0
401628366,2024,4,regular,Ole Miss,145,SEC,home,Georgia Southern,Sun Belt,fbs,False,False,52,13,True,3,1,6,0,1,0,0,0,13,0,4,0,True,1,1
401628493,2024,4,regular,Penn State,213,Big Ten,home,Kent State,Mid-American,fbs,False,False,56,0,True,2,0,0,0,0,0,0,0,5,4,4,0,True,0,0
401643717,2024,4,regular,Purdue,2509,Big Ten,away,Oregon State,Pac-12,fbs,False,False,21,38,True,2,0,0,0,0,0,0,0,6,2,3,0,True,0,0
401628494,2024,4,regular,Rutgers,164,Big Ten,away,Virginia Tech,ACC,fbs,False,False,26,23,True,1,1,0,0,2,0,0,0,4,0,7,1,True,2,1
401628370,2024,4,regular,South Carolina,2579,SEC,home,Akron,Mid-American,fbs,False,False,50,7,True,2,1,-4,0,0,0,0,0,3,3,2,0,True,0,1
401628369,2024,4,regular,Tennessee,2633,SEC,away,Oklahoma,SEC,fbs,True,False,25,15,True,3,1,17,0,2,0,0,0,11,4,4,1,True,2,1
401628371,2024,4,regular,Texas,251,SEC,home,UL Monroe,Sun Belt,fbs,False,False,51,3,True,2,2,43,0,0,0,0,0,7,3,5,1,True,0,2
401628372,2024,4,regular,Texas A&M,245,SEC,home,Bowling Green,Mid-American,fbs,False,False,26,20,True,2,1,0,0,0,0,0,0,7,3,3,0,True,0,1
401628365,2024,4,regular,UCLA,26,Big Ten,away,LSU,SEC,fbs,False,False,17,34,True,0,0,0,0,0,0,0,0,2,3,3,0,True,0,0
401628489,2024,4,regular,USC,30,Big Ten,away,Michigan,Big Ten,fbs,True,False,24,27,True,2,0,0,0,2,0,0,0,7,2,2,0,True,2,0
401628368,2024,4,regular,Vanderbilt,238,SEC,away,Missouri,SEC,fbs,True,False,27,30,True,3,0,0,0,0,0,0,0,8,4,0,0,True,0,0
401628491,2024,4,regular,Washington,264,Big Ten,home,Northwestern,Big Ten,fbs,True,False,24,5,True,2,2,43,0,0,0,0,0,4,5,0,0,True,0,2
401628374,2024,5,regular,Alabama,333,SEC,home,Georgia,SEC,fbs,True,False,41,34,True,3,3,31,0,1,0,0,0,6,9,2,1,True,1,3
401628373,2024,5,regular,Arkansas,8,SEC,away,Texas A&M,SEC,fbs,True,True,17,21,True,3,0,0,0,0,0,0,0,7,3,1,0,True,0,0
401628375,2024,5,regular,Auburn,2,SEC,home,Oklahoma,SEC,fbs,True,False,21,27,True,2,0,0,0,0,0,0,0,4,1,2,0,True,0,0
401628374,2024,5,regular,Georgia,61,SEC,away,Alabama,SEC,fbs,True,False,34,41,True,0,1,0,0,0,0,0,0,7,3,1,0,True,0,1
401628495,2024,5,regular,Illinois,356,Big Ten,away,Penn State,Big Ten,fbs,True,False,7,21,True,2,0,0,0,0,0,0,0,3,0,1,0,True,0,0
401628496,2024,5,regular,Indiana,84,Big Ten,home,Maryland,Big Ten,fbs,True,False,42,28,True,5,0,0,0,0,0,0,0,8,2,0,0,True,0,0
401628377,2024,5,regular,Kentucky,96,SEC,away,Ole Miss,SEC,fbs,True,False,20,17,True,4,0,0,0,1,0,0,0,7,2,1,0,True,1,0
401628376,2024,5,regular,LSU,99,SEC,home,South Alabama,Sun Belt,fbs,False,False,42,10,True,3,0,0,0,0,0,0,0,9,3,4,0,True,0,0
401628496,2024,5,regular,Maryland,120,Big Ten,away,Indiana,Big Ten,fbs,True,False,28,42,True,3,2,37,0,2,0,0,0,6,4,0,0,True,2,2
401628497,2024,5,regular,Michigan,130,Big Ten,home,Minnesota,Big Ten,fbs,True,False,27,24,True,5,1,0,0,1,0,0,0,9,3,5,0,True,1,1
401628498,2024,5,regular,Michigan State,127,Big Ten,home,Ohio State,Big Ten,fbs,True,False,7,38,True,0,1,36,0,0,0,0,0,3,2,3,0,True,0,1
401628497,2024,5,regular,Minnesota,135,Big Ten,away,Michigan,Big Ten,fbs,True,False,24,27,True,1,1,0,0,0,0,0,0,6,2,1,0,True,0,1
401628378,2024,5,regular,Mississippi State,344,SEC,away,Texas,SEC,fbs,True,False,13,35,True,2,0,0,0,2,0,0,0,7,1,1,0,True,2,0
401628499,2024,5,regular,Nebraska,158,Big Ten,away,Purdue,Big Ten,fbs,True,False,28,10,True,5,1,29,1,0,1,0,0,9,3,0,0,True,0,1
401628498,2024,5,regular,Ohio State,194,Big Ten,away,Michigan State,Big Ten,fbs,True,False,38,7,True,4,1,31,0,2,0,0,0,7,2,2,0,True,2,1
401628375,2024,5,regular,Oklahoma,201,SEC,away,Auburn,SEC,fbs,True,False,27,21,True,4,1,63,1,0,1,0,0,8,5,0,0,True,0,1
401628377,2024,5,regular,Ole Miss,145,SEC,home,Kentucky,SEC,fbs,True,False,17,20,True,5,0,0,0,0,0,0,0,10,7,3,0,True,0,0
401628500,2024,5,regular,Oregon,2483,Big Ten,away,UCLA,Big Ten,fbs,True,False,34,13,True,4,2,0,0,0,0,0,0,7,4,1,0,True,0,2
401628495,2024,5,regular,Penn State,213,Big Ten,home,Illinois,Big Ten,fbs,True,False,21,7,True,7,1,20,0,1,0,0,0,13,3,3,0,True,1,1
401628499,2024,5,regular,Purdue,2509,Big Ten,home,Nebraska,Big Ten,fbs,True,False,10,28,True,1,0,0,0,0,0,0,0,2,3,3,0,True,0,0
401628501,2024,5,regular,Rutgers,164,Big Ten,home,Washington,Big Ten,fbs,True,False,21,18,True,0,0,0,0,0,0,0,0,0,5,1,0,True,0,0
401628378,2024,5,regular,Texas,251,SEC,home,Mississippi State,SEC,fbs,True,False,35,13,True,6,0,0,0,1,0,0,0,11,4,2,0,True,1,0
401628373,2024,5,regular,Texas A&M,245,SEC,home,Arkansas,SEC,fbs,True,True,21,17,True,3,1,0,0,2,0,0,0,10,7,8,0,True,2,1
401628500,2024,5,regular,UCLA,26,Big Ten,home,Oregon,Big Ten,fbs,True,False,13,34,True,0,1,96,1,0,1,0,0,5,2,1,0,True,0,1
401628502,2024,5,regular,USC,30,Big Ten,home,Wisconsin,Big Ten,fbs,True,False,38,21,True,0,1,55,1,1,1,0,0,2,6,0,0,True,1,1
401628501,2024,5,regular,Washington,264,Big Ten,away,Rutgers,Big Ten,fbs,True,False,18,21,True,1,0,0,0,0,0,0,0,3,4,4,0,True,0,0
401628502,2024,5,regular,Wisconsin,275,Big Ten,away,USC,Big Ten,fbs,True,False,21,38,True,1,1,0,0,2,0,0,0,4,7,2,0,True,2,1
401628384,2024,6,regular,Alabama,333,SEC,away,Vanderbilt,SEC,fbs,True,False,35,40,True,0,0,0,0,0,0,0,0,7,2,0,0,True,0,0
401628379,2024,6,regular,Arkansas,8,SEC,home,Tennessee,SEC,fbs,True,False,19,14,True,4,0,0,0,0,0,0,0,4,3,3,0,True,0,0
401628381,2024,6,regular,Auburn,2,SEC,away,Georgia,SEC,fbs,True,False,13,31,True,2,0,0,0,0,0,0,0,3,0,0,0,True,0,0
401628380,2024,6,regular,Florida,57,SEC,home,UCF,Big 12,fbs,False,False,24,13,True,5,1,0,0,0,0,0,0,7,3,0,0,True,0,1
401628381,2024,6,regular,Georgia,61,SEC,home,Auburn,SEC,fbs,True,False,31,13,True,3,0,0,0,0,0,0,0,5,2,0,0,True,0,0
401628503,2024,6,regular,Indiana,84,Big Ten,away,Northwestern,Big Ten,fbs,True,True,41,24,True,2,0,0,0,0,0,0,0,6,2,9,0,True,0,0
401628504,2024,6,regular,Iowa,2294,Big Ten,away,Ohio State,Big Ten,fbs,True,False,7,35,True,1,1,0,0,1,0,0,0,2,1,1,0,True,1,1
401628505,2024,6,regular,Michigan,130,Big Ten,away,Washington,Big Ten,fbs,True,False,17,27,True,4,1,0,0,0,0,0,0,6,2,0,0,True,0,1
401628506,2024,6,regular,Michigan State,127,Big Ten,away,Oregon,Big Ten,fbs,True,False,10,31,True,0,2,1,0,0,0,0,0,4,0,0,0,True,0,2
401628507,2024,6,regular,Minnesota,135,Big Ten,home,USC,Big Ten,fbs,True,False,24,17,True,1,2,0,0,1,0,0,0,3,8,6,0,True,1,2
401628383,2024,6,regular,Missouri,142,SEC,away,Texas A&M,SEC,fbs,True,False,10,41,True,1,0,0,0,0,0,0,0,5,1,3,0,True,0,0
401628508,2024,6,regular,Nebraska,158,Big Ten,home,Rutgers,Big Ten,fbs,True,False,14,7,True,4,2,4,0,0,0,0,0,9,9,7,0,True,0,2
401628503,2024,6,regular,Northwestern,77,Big Ten,home,Indiana,Big Ten,fbs,True,True,24,41,True,0,0,0,0,0,0,0,0,2,5,1,0,True,0,0
401628504,2024,6,regular,Ohio State,194,Big Ten,home,Iowa,Big Ten,fbs,True,False,35,7,True,4,1,45,0,2,0,0,0,9,1,1,0,True,2,1
401628382,2024,6,regular,Ole Miss,145,SEC,away,South Carolina,SEC,fbs,True,False,27,3,True,6,1,0,0,1,0,0,0,10,5,4,0,True,1,1
401628506,2024,6,regular,Oregon,2483,Big Ten,home,Michigan State,Big Ten,fbs,True,False,31,10,True,5,0,0,0,1,0,0,0,6,3,1,0,True,1,0
401628510,2024,6,regular,Penn State,213,Big Ten,home,UCLA,Big Ten,fbs,True,False,27,11,True,2,0,0,0,0,0,0,0,7,2,4,0,True,0,0
401628509,2024,6,regular,Purdue,2509,Big Ten,away,Wisconsin,Big Ten,fbs,True,False,6,52,True,0,2,0,0,0,0,0,0,4,4,0,0,True,0,2
401628508,2024,6,regular,Rutgers,164,Big Ten,away,Nebraska,Big Ten,fbs,True,False,7,14,True,4,1,23,0,0,0,0,0,7,5,3,0,True,0,1
401628382,2024,6,regular,South Carolina,2579,SEC,home,Ole Miss,SEC,fbs,True,False,3,27,True,1,0,0,0,1,0,0,0,7,5,4,0,True,1,0
401628379,2024,6,regular,Tennessee,2633,SEC,away,Arkansas,SEC,fbs,True,False,14,19,True,2,0,0,0,0,0,0,0,7,2,3,0,True,0,0
401628383,2024,6,regular,Texas A&M,245,SEC,home,Missouri,SEC,fbs,True,False,41,10,True,6,0,0,0,0,0,0,0,8,5,6,0,True,0,0
401628510,2024,6,regular,UCLA,26,Big Ten,away,Penn State,Big Ten,fbs,True,False,11,27,True,1,0,0,0,0,0,0,0,4,2,1,0,True,0,0
401628507,2024,6,regular,USC,30,Big Ten,away,Minnesota,Big Ten,fbs,True,False,17,24,True,1,0,0,0,1,0,0,0,4,1,1,0,True,1,0
401628384,2024,6,regular,Vanderbilt,238,SEC,home,Alabama,SEC,fbs,True,False,40,35,True,2,1,29,1,1,1,0,0,4,3,0,0,True,1,1
401628505,2024,6,regular,Washington,264,Big Ten,home,Michigan,Big Ten,fbs,True,False,27,17,True,1,1,0,0,1,0,0,0,3,4,0,0,True,1,1
401628509,2024,6,regular,Wisconsin,275,Big Ten,home,Purdue,Big Ten,fbs,True,False,52,6,True,3,0,0,0,2,0,0,0,6,5,3,0,True,2,0
401628385,2024,7,regular,Alabama,333,SEC,home,South Carolina,SEC,fbs,True,False,27,25,True,4,1,38,0,3,0,0,0,7,2,3,0,True,3,1
401628391,2024,7,regular,Florida,57,SEC,away,Tennessee,SEC,fbs,True,False,17,23,True,3,1,20,0,1,0,0,0,8,2,1,0,True,1,1
401628386,2024,7,regular,Georgia,61,SEC,home,Mississippi State,SEC,fbs,True,False,41,31,True,0,1,0,0,0,0,0,0,3,2,0,0,True,0,1
401628511,2024,7,regular,Illinois,356,Big Ten,home,Purdue,Big Ten,fbs,True,False,50,49,True,1,0,0,0,0,0,0,0,3,4,1,0,True,0,0
401628512,2024,7,regular,Iowa,2294,Big Ten,home,Washington,Big Ten,fbs,True,False,40,16,True,4,1,32,0,1,0,0,0,5,4,7,0,True,1,1
401628387,2024,7,regular,Kentucky,96,SEC,home,Vanderbilt,SEC,fbs,True,False,13,20,True,3,1,1,0,0,0,0,0,6,1,1,0,True,0,1
401628388,2024,7,regular,LSU,99,SEC,home,Ole Miss,SEC,fbs,True,False,29,26,True,6,1,0,0,1,0,0,0,9,11,5,0,True,1,1
401628513,2024,7,regular,Maryland,120,Big Ten,home,Northwestern,Big Ten,fbs,True,False,10,37,True,2,0,0,0,0,0,0,0,8,1,2,0,True,0,0
401628514,2024,7,regular,Minnesota,135,Big Ten,away,UCLA,Big Ten,fbs,True,False,21,17,True,3,3,2,0,0,0,0,0,5,2,3,0,True,0,3
401628386,2024,7,regular,Mississippi State,344,SEC,away,Georgia,SEC,fbs,True,False,31,41,True,0,2,0,0,0,0,0,0,5,2,0,0,True,0,2
401628389,2024,7,regular,Missouri,142,SEC,away,Massachusetts,FBS Independents,fbs,False,False,45,3,True,3,1,80,0,1,0,0,0,6,3,1,0,True,1,1
401628513,2024,7,regular,Northwestern,77,Big Ten,away,Maryland,Big Ten,fbs,True,False,37,10,True,3,1,33,0,3,1,0,0,9,10,1,0,True,3,1
401628515,2024,7,regular,Ohio State,194,Big Ten,away,Oregon,Big Ten,fbs,True,False,31,32,True,0,0,0,0,0,0,0,0,2,5,2,0,True,0,0
401628390,2024,7,regular,Oklahoma,201,SEC,home,Texas,SEC,fbs,True,True,3,34,True,1,1,0,0,0,0,0,0,6,0,2,0,True,0,1
401628388,2024,7,regular,Ole Miss,145,SEC,away,LSU,SEC,fbs,True,False,26,29,True,0,2,10,0,0,0,0,0,3,9,3,0,True,0,2
401628515,2024,7,regular,Oregon,2483,Big Ten,home,Ohio State,Big Ten,fbs,True,False,32,31,True,1,0,0,0,1,0,0,0,3,0,4,0,True,1,0
401628516,2024,7,regular,Penn State,213,Big Ten,away,USC,Big Ten,fbs,True,False,33,30,True,1,1,22,0,0,0,0,0,6,4,3,0,True,0,1
401628511,2024,7,regular,Purdue,2509,Big Ten,away,Illinois,Big Ten,fbs,True,False,49,50,True,5,0,0,0,1,1,0,0,8,6,1,0,True,1,0
401628517,2024,7,regular,Rutgers,164,Big Ten,home,Wisconsin,Big Ten,fbs,True,False,7,42,True,1,1,0,0,1,0,0,0,3,3,0,0,True,1,1
401628385,2024,7,regular,South Carolina,2579,SEC,away,Alabama,SEC,fbs,True,False,25,27,True,4,2,31,0,0,0,0,0,9,0,1,1,True,0,2
401628391,2024,7,regular,Tennessee,2633,SEC,home,Florida,SEC,fbs,True,False,23,17,True,3,1,15,0,1,0,0,0,12,4,3,0,True,1,1
401628390,2024,7,regular,Texas,251,SEC,away,Oklahoma,SEC,fbs,True,True,34,3,True,5,0,0,0,2,0,0,0,11,0,3,0,True,2,0
401628514,2024,7,regular,UCLA,26,Big Ten,home,Minnesota,Big Ten,fbs,True,False,17,21,True,3,0,0,0,0,0,0,0,7,1,3,0,True,0,0
401628516,2024,7,regular,USC,30,Big Ten,home,Penn State,Big Ten,fbs,True,False,30,33,True,0,3,77,0,0,0,0,0,1,5,1,0,True,0,3
401628387,2024,7,regular,Vanderbilt,238,SEC,away,Kentucky,SEC,fbs,True,False,20,13,True,1,1,9,0,1,0,0,0,2,1,2,0,True,1,1
401628512,2024,7,regular,Washington,264,Big Ten,away,Iowa,Big Ten,fbs,True,False,16,40,True,1,0,0,0,0,0,0,0,2,2,0,0,True,0,0
401628517,2024,7,regular,Wisconsin,275,Big Ten,away,Rutgers,Big Ten,fbs,True,False,42,7,True,0,1,8,0,0,0,0,0,2,5,4,0,True,0,1
401628397,2024,8,regular,Alabama,333,SEC,away,Tennessee,SEC,fbs,True,False,17,24,True,3,2,50,0,1,0,0,0,4,3,2,0,True,1,2
401628392,2024,8,regular,Arkansas,8,SEC,home,LSU,SEC,fbs,True,False,10,34,True,0,0,0,0,0,0,0,0,1,5,7,0,True,0,0
401628395,2024,8,regular,Auburn,2,SEC,away,Missouri,SEC,fbs,True,False,17,21,True,5,0,0,0,2,1,0,0,6,4,2,0,True,2,0
401628393,2024,8,regular,Florida,57,SEC,home,Kentucky,SEC,fbs,True,False,48,20,True,1,3,81,1,0,1,0,0,3,6,9,0,True,0,3
401628398,2024,8,regular,Georgia,61,SEC,away,Texas,SEC,fbs,True,False,30,15,True,7,1,0,0,3,0,0,0,10,6,8,0,True,3,1
401628518,2024,8,regular,Illinois,356,Big Ten,home,Michigan,Big Ten,fbs,True,False,21,7,True,5,1,20,0,2,0,0,0,7,2,2,0,True,2,1
401628519,2024,8,regular,Indiana,84,Big Ten,home,Nebraska,Big Ten,fbs,True,False,56,7,True,2,3,84,0,2,0,0,0,7,2,2,0,True,2,3
401628520,2024,8,regular,Iowa,2294,Big Ten,away,Michigan State,Big Ten,fbs,True,False,20,32,True,2,1,0,0,0,0,0,0,3,2,1,0,True,0,1
401628393,2024,8,regular,Kentucky,96,SEC,away,Florida,SEC,fbs,True,False,20,48,True,2,1,63,0,0,1,1,0,8,3,2,0,True,0,1
401628392,2024,8,regular,LSU,99,SEC,away,Arkansas,SEC,fbs,True,False,34,10,True,3,1,3,0,2,0,0,0,3,5,2,0,True,2,1
401628521,2024,8,regular,Maryland,120,Big Ten,home,USC,Big Ten,fbs,True,False,29,28,True,1,1,51,0,0,0,0,0,6,5,1,0,True,0,1
401628518,2024,8,regular,Michigan,130,Big Ten,away,Illinois,Big Ten,fbs,True,False,7,21,True,1,0,0,0,0,0,0,0,8,5,2,0,True,0,0
401628520,2024,8,regular,Michigan State,127,Big Ten,home,Iowa,Big Ten,fbs,True,False,32,20,True,0,1,21,0,0,0,0,0,3,1,2,0,True,0,1
401628394,2024,8,regular,Mississippi State,344,SEC,home,Texas A&M,SEC,fbs,True,False,24,34,True,0,2,0,0,0,0,0,0,1,3,2,0,True,0,2
401628395,2024,8,regular,Missouri,142,SEC,home,Auburn,SEC,fbs,True,False,21,17,True,3,0,0,0,1,1,0,1,8,5,3,0,True,1,0
401628519,2024,8,regular,Nebraska,158,Big Ten,away,Indiana,Big Ten,fbs,True,False,7,56,True,1,1,26,0,0,0,0,0,4,3,0,0,True,0,1
401628522,2024,8,regular,Northwestern,77,Big Ten,home,Wisconsin,Big Ten,fbs,True,True,3,23,True,2,1,12,0,1,0,0,0,4,3,1,0,True,1,1
401628396,2024,8,regular,Oklahoma,201,SEC,home,South Carolina,SEC,fbs,True,False,9,35,True,6,0,0,0,0,0,0,0,11,2,5,0,True,0,0
401628523,2024,8,regular,Oregon,2483,Big Ten,away,Purdue,Big Ten,fbs,True,False,35,0,True,3,1,0,0,1,0,0,0,10,2,1,0,True,1,1
401628523,2024,8,regular,Purdue,2509,Big Ten,home,Oregon,Big Ten,fbs,True,False,0,35,True,2,1,0,0,0,0,0,0,4,1,1,0,True,0,1
401628524,2024,8,regular,Rutgers,164,Big Ten,home,UCLA,Big Ten,fbs,True,False,32,35,True,3,0,0,0,1,0,0,0,6,1,2,0,True,1,0
401628396,2024,8,regular,South Carolina,2579,SEC,away,Oklahoma,SEC,fbs,True,False,35,9,True,9,2,63,1,2,1,0,0,13,2,2,0,True,2,2
401628397,2024,8,regular,Tennessee,2633,SEC,home,Alabama,SEC,fbs,True,False,24,17,True,3,2,54,0,0,0,0,0,9,1,12,0,True,0,2
401628398,2024,8,regular,Texas,251,SEC,home,Georgia,SEC,fbs,True,False,15,30,True,1,3,36,0,0,0,0,0,4,4,5,0,True,0,3
401628394,2024,8,regular,Texas A&M,245,SEC,away,Mississippi State,SEC,fbs,True,False,34,24,True,3,1,32,0,0,0,0,0,11,9,4,0,True,0,1
401628524,2024,8,regular,UCLA,26,Big Ten,away,Rutgers,Big Ten,fbs,True,False,35,32,True,1,1,10,0,0,0,0,0,1,3,0,0,True,0,1
401628521,2024,8,regular,USC,30,Big Ten,away,Maryland,Big Ten,fbs,True,False,28,29,True,2,1,0,0,1,0,0,0,6,4,1,0,True,1,1
401628399,2024,8,regular,Vanderbilt,238,SEC,home,Ball State,Mid-American,fbs,False,False,24,14,True,2,0,0,0,0,0,0,0,5,3,1,0,True,0,0
401628522,2024,8,regular,Wisconsin,275,Big Ten,away,Northwestern,Big Ten,fbs,True,True,23,3,True,2,0,0,0,1,0,0,0,4,7,2,1,True,1,0
401628400,2024,9,regular,Alabama,333,SEC,home,Missouri,SEC,fbs,True,False,34,0,True,1,3,31,0,0,0,0,0,3,1,5,0,True,0,3
401628403,2024,9,regular,Arkansas,8,SEC,away,Mississippi State,SEC,fbs,True,False,58,25,True,4,2,8,0,3,0,0,0,6,4,1,0,True,3,2
401628401,2024,9,regular,Auburn,2,SEC,away,Kentucky,SEC,fbs,True,False,24,10,True,3,2,6,0,0,0,0,0,5,2,2,0,True,0,2
401628525,2024,9,regular,Illinois,356,Big Ten,away,Oregon,Big Ten,fbs,True,False,9,38,True,1,1,27,0,0,0,0,0,1,0,1,0,True,0,1
401628526,2024,9,regular,Indiana,84,Big Ten,home,Washington,Big Ten,fbs,True,False,31,17,True,3,2,67,1,0,1,0,0,6,3,1,0,True,0,2
401628527,2024,9,regular,Iowa,2294,Big Ten,home,Northwestern,Big Ten,fbs,True,False,40,14,True,2,2,18,0,1,1,0,1,7,3,2,1,True,1,2
401628401,2024,9,regular,Kentucky,96,SEC,home,Auburn,SEC,fbs,True,False,10,24,True,4,1,-1,0,0,0,0,0,7,1,2,0,True,0,1
401628404,2024,9,regular,LSU,99,SEC,away,Texas A&M,SEC,fbs,True,False,23,38,True,4,0,0,0,1,0,0,0,5,2,4,0,True,1,0
401628528,2024,9,regular,Maryland,120,Big Ten,away,Minnesota,Big Ten,fbs,True,False,23,48,True,0,0,0,0,0,0,0,0,8,0,0,0,True,0,0
401628529,2024,9,regular,Michigan,130,Big Ten,home,Michigan State,Big Ten,fbs,True,False,24,17,True,3,0,0,0,1,0,0,0,6,3,0,0,True,1,0
401628529,2024,9,regular,Michigan State,127,Big Ten,away,Michigan,Big Ten,fbs,True,False,17,24,True,0,0,0,0,0,0,0,0,4,0,0,0,True,0,0
401628528,2024,9,regular,Minnesota,135,Big Ten,home,Maryland,Big Ten,fbs,True,False,48,23,True,0,2,77,1,0,1,0,0,2,9,6,0,True,0,2
401628403,2024,9,regular,Mississippi State,344,SEC,home,Arkansas,SEC,fbs,True,False,25,58,True,0,1,21,0,0,0,0,0,2,4,2,0,True,0,1
401628400,2024,9,regular,Missouri,142,SEC,away,Alabama,SEC,fbs,True,False,0,34,True,2,0,0,0,0,0,0,0,5,2,1,0,True,0,0
401628530,2024,9,regular,Nebraska,158,Big Ten,away,Ohio State,Big Ten,fbs,True,False,17,21,True,2,1,34,0,0,0,0,0,7,1,0,0,True,0,1
401628527,2024,9,regular,Northwestern,77,Big Ten,away,Iowa,Big Ten,fbs,True,False,14,40,True,0,1,85,1,0,2,0,1,5,0,1,0,True,0,1
401628530,2024,9,regular,Ohio State,194,Big Ten,home,Nebraska,Big Ten,fbs,True,False,21,17,True,3,1,0,0,0,0,0,0,13,1,0,0,True,0,1
401628402,2024,9,regular,Oklahoma,201,SEC,away,Ole Miss,SEC,fbs,True,False,14,26,True,1,0,0,0,1,0,0,0,9,1,3,0,True,1,0
401628402,2024,9,regular,Ole Miss,145,SEC,home,Oklahoma,SEC,fbs,True,False,26,14,True,10,0,0,0,2,0,0,0,15,5,3,0,True,2,0
401628525,2024,9,regular,Oregon,2483,Big Ten,home,Illinois,Big Ten,fbs,True,False,38,9,True,3,2,6,0,0,0,0,0,7,8,5,0,True,0,2
401628531,2024,9,regular,Penn State,213,Big Ten,away,Wisconsin,Big Ten,fbs,True,False,28,13,True,0,1,19,1,0,1,0,0,5,4,0,0,True,0,1
401628532,2024,9,regular,Rutgers,164,Big Ten,away,USC,Big Ten,fbs,True,False,20,42,True,0,0,0,0,0,0,0,0,1,4,1,0,True,0,0
401628405,2024,9,regular,Texas,251,SEC,away,Vanderbilt,SEC,fbs,True,False,27,24,True,0,2,15,0,1,0,0,0,2,7,5,0,True,1,2
401628404,2024,9,regular,Texas A&M,245,SEC,home,LSU,SEC,fbs,True,False,38,23,True,2,3,29,0,0,0,0,0,6,5,4,0,True,0,3
401628532,2024,9,regular,USC,30,Big Ten,home,Rutgers,Big Ten,fbs,True,False,42,20,True,4,0,0,0,0,0,0,0,7,9,5,0,True,0,0
401628405,2024,9,regular,Vanderbilt,238,SEC,home,Texas,SEC,fbs,True,False,24,27,True,4,2,4,0,0,0,0,0,9,5,2,0,True,0,2
401628526,2024,9,regular,Washington,264,Big Ten,away,Indiana,Big Ten,fbs,True,False,17,31,True,0,1,1,0,0,0,0,0,0,3,2,0,True,0,1
401628531,2024,9,regular,Wisconsin,275,Big Ten,home,Penn State,Big Ten,fbs,True,False,13,28,True,1,0,0,0,1,0,0,0,3,0,0,0,True,1,0
401628406,2024,10,regular,Arkansas,8,SEC,home,Ole Miss,SEC,fbs,True,False,31,63,True,1,0,0,0,0,0,0,0,3,1,4,0,True,0,0
401628407,2024,10,regular,Auburn,2,SEC,home,Vanderbilt,SEC,fbs,True,False,7,17,True,0,0,0,0,0,0,0,0,3,6,3,0,True,0,0
401628408,2024,10,regular,Florida,57,SEC,away,Georgia,SEC,fbs,True,True,20,34,True,2,3,62,0,0,0,0,0,4,3,4,0,True,0,3
401628408,2024,10,regular,Georgia,61,SEC,home,Florida,SEC,fbs,True,True,34,20,True,2,1,8,0,1,0,0,0,6,3,7,0,True,0,1
401628533,2024,10,regular,Illinois,356,Big Ten,home,Minnesota,Big Ten,fbs,True,False,17,25,True,2,0,0,0,0,0,0,0,4,4,5,0,True,0,0
401628534,2024,10,regular,Indiana,84,Big Ten,away,Michigan State,Big Ten,fbs,True,False,47,10,True,7,2,15,0,0,0,0,0,15,2,3,0,True,0,2
401628535,2024,10,regular,Iowa,2294,Big Ten,home,Wisconsin,Big Ten,fbs,True,False,42,10,True,1,2,42,0,0,0,0,0,4,5,1,0,True,0,2
401628412,2024,10,regular,Kentucky,96,SEC,away,Tennessee,SEC,fbs,True,False,18,28,True,2,0,0,0,1,0,0,0,4,3,2,0,True,1,0
401628536,2024,10,regular,Michigan,130,Big Ten,home,Oregon,Big Ten,fbs,True,False,17,38,True,0,0,0,0,1,0,0,0,3,3,5,0,True,1,0
401628534,2024,10,regular,Michigan State,127,Big Ten,home,Indiana,Big Ten,fbs,True,False,10,47,True,0,0,0,0,0,0,0,0,3,3,0,0,True,0,0
